scan-time,itemid,modifier,player,duration,quantity,minbid,buyout
5.04551381888613,15268,114,Caliber,2,1,1500,1800
5.04551381888613,15508,96,,3,1,547,1400
5.04551381888613,2840,,,3,12,880,108000
5.04551381888613,2840,,,4,20,1600,1999
5.04551381888613,2840,,,3,2,400,2000
5.04551381888613,2840,,,4,2,5000,6900
5.04551381888613,2840,,,3,10,220,380
5.04551381888613,2840,,,3,20,500,550
5.04551381888613,2840,,,3,4,300,400
5.04551381888613,2840,,,4,20,1600,1700
5.04551381888613,2840,,,4,13,1040,1105
5.04551381888613,2840,,,3,18,900,
5.04551381888613,2840,,,3,20,1400,1500
5.04551381888613,2840,,,3,10,950,1000
5.04551381888613,2840,,,3,7,1200,1200
5.04551381888613,2840,,,3,4,100,100
5.04551381888613,2840,,,3,5,500,690
5.04551381888613,2840,,,3,5,500,690
5.04551381888613,2840,,,3,5,500,690
5.04551381888613,2840,,,3,5,500,690
5.04551381888613,2840,,,3,5,500,690
5.04551381888613,2840,,,3,5,500,690
5.04551381888613,2840,,,3,5,500,690
5.04551381888613,2840,,,3,5,500,690
5.04551381888613,2840,,,4,1,15,62
5.04551381888613,2840,,,4,1,15,62
5.04551381888613,2840,,,4,1,15,62
5.04551381888613,2840,,,4,1,15,62
5.04551381888613,2840,,,3,20,1100,1700
5.04551381888613,2840,,,3,20,1100,1700
5.04551381888613,2840,,,3,20,1399,1550
5.04551381888613,2840,,,3,8,420,700
5.04551381888613,2840,,,3,1,40,50
5.04551381888613,2840,,,3,1,40,50
5.04551381888613,2840,,,3,1,40,50
5.04551381888613,2840,,,3,1,40,50
5.04551381888613,2840,,,3,1,40,50
5.04551381888613,2840,,,3,8,520,600
5.04551381888613,2840,,,3,20,1400,1489
5.04551381888613,2840,,,3,20,1500,1700
5.04551381888613,2840,,,3,20,1500,1700
5.04551381888613,2840,,,4,20,1793,2240
5.04551381888613,2840,,,4,20,1793,2240
5.04551381888613,2840,,,3,9,135,1500
5.04551381888613,2840,,,3,20,1500,2200
5.04551381888613,2840,,,3,20,1100,1500
5.04551381888613,2840,,,3,1,45,60
5.04551381888613,2840,,,3,1,45,60
5.04551381888613,2840,,,3,1,45,60
5.04551381888613,2840,,,3,1,45,60
5.04551381888613,2840,,,3,1,45,60
5.04551381888613,2840,,,3,1,45,60
5.04551381888613,2840,,,3,20,1300,1300
5.04551381888613,2840,,,4,10,690,700
5.04551381888613,2840,,,4,10,690,700
5.04551381888613,2840,,,4,5,340,350
5.04551381888613,2840,,,3,20,1500,2000
5.04551381888613,2840,,,3,20,1500,2000
5.04551381888613,2840,,,3,1,47,50
5.04551381888613,2840,,,3,1,47,50
5.04551381888613,2840,,,3,1,47,50
5.04551381888613,2840,,,3,1,47,50
5.04551381888613,2840,,,3,1,47,50
5.04551381888613,2840,,,3,1,47,50
5.04551381888613,2840,,,3,1,47,50
5.04551381888613,2840,,,3,1,47,50
5.04551381888613,2840,,,3,1,47,50
5.04551381888613,2840,,,3,1,47,50
5.04551381888613,2840,,,3,1,47,50
5.04551381888613,2840,,,3,1,47,50
5.04551381888613,2840,,,3,1,47,50
5.04551381888613,2840,,,3,1,47,50
5.04551381888613,2840,,,3,1,47,50
5.04551381888613,2840,,,3,1,47,50
5.04551381888613,2840,,,3,1,47,50
5.04551381888613,2840,,,3,1,47,50
5.04551381888613,2840,,,3,11,1000,1000
5.04551381888613,2840,,,4,5,400,680
5.04551381888613,2840,,,4,5,400,680
5.04551381888613,2840,,,4,5,400,680
5.04551381888613,2840,,,4,5,400,680
5.04551381888613,2840,,,4,5,400,680
5.04551381888613,2840,,,4,5,400,680
5.04551381888613,2840,,,4,5,400,680
5.04551381888613,2840,,,4,5,400,680
5.04551381888613,2840,,,4,5,400,680
5.04551381888613,2840,,,4,5,400,680
5.04551381888613,2840,,,4,5,400,680
5.04551381888613,2840,,,4,5,400,680
5.04551381888613,2840,,,4,5,400,680
5.04551381888613,2840,,,4,5,400,680
5.04551381888613,2840,,,4,5,400,680
5.04551381888613,2840,,,3,20,920,980
5.04551381888613,2840,,,3,7,500,600
5.04551381888613,2840,,Mootank,4,20,1400,1400
5.04551381888613,2840,,Mootank,4,5,500,500
5.04551381888613,2840,,Wosh,4,8,120,700
5.04551381888613,2840,,Wosh,4,5,100,700
5.04551381888613,2840,,Wosh,4,5,100,700
5.04551381888613,2840,,Wosh,4,5,100,700
5.04551381888613,2840,,Gormak,3,20,1500,3000
5.04551381888613,2840,,Orcbae,3,10,550,600
5.04551381888613,2840,,Shamawam,3,1,14,61
5.04551381888613,2840,,Shamawam,3,1,14,61
5.04551381888613,2840,,Shamawam,3,1,14,61
5.04551381888613,2840,,Shamawam,3,1,14,61
5.04551381888613,2840,,Shamawam,3,1,14,61
5.04551381888613,2840,,Shamawam,3,1,14,61
5.04551381888613,2840,,Shamawam,3,1,14,61
5.04551381888613,2840,,Shamawam,3,1,14,61
5.04551381888613,2840,,Shamawam,3,1,14,61
5.04551381888613,2840,,Shamawam,3,1,14,61
5.04551381888613,2840,,Shamawam,3,1,14,61
5.04551381888613,2840,,Shamawam,3,1,14,61
5.04551381888613,2840,,Shamawam,3,1,14,61
5.04551381888613,2840,,Shamawam,3,1,14,61
5.04551381888613,2840,,Shamawam,3,1,14,61
5.04551381888613,2840,,Shamawam,3,1,14,61
5.04551381888613,2840,,Shamawam,3,1,14,61
5.04551381888613,2840,,Shamawam,3,1,14,61
5.04551381888613,2840,,Shamawam,3,1,14,61
5.04551381888613,2840,,Shamawam,3,1,14,61
5.04551381888613,2840,,Shamawam,3,1,14,61
5.04551381888613,2840,,Shamawam,3,1,14,61
5.04551381888613,2840,,Shamawam,3,1,14,61
5.04551381888613,2840,,Shamawam,3,1,14,61
5.04551381888613,2840,,Shamawam,3,1,14,61
5.04551381888613,2840,,Shamawam,3,1,14,61
5.04551381888613,2840,,Shamawam,3,1,14,61
5.04551381888613,2840,,Shamawam,3,1,14,61
5.04551381888613,2840,,Shamawam,3,1,14,61
5.04551381888613,2840,,Shamawam,3,1,14,61
5.04551381888613,2840,,Shamawam,3,1,14,61
5.04551381888613,2840,,Shamawam,3,1,14,61
5.04551381888613,2840,,Shamawam,3,1,14,61
5.04551381888613,2840,,Shamawam,3,1,14,61
5.04551381888613,2840,,Skrtt,3,1,9,55
5.04551381888613,2840,,Skrtt,3,1,9,55
5.04551381888613,2840,,Skrtt,3,1,9,55
5.04551381888613,2840,,Skrtt,3,1,9,55
5.04551381888613,2840,,Skrtt,3,1,9,55
5.04551381888613,2840,,Skrtt,3,1,9,55
5.04551381888613,2840,,Skrtt,3,1,9,55
5.04551381888613,2840,,Skrtt,3,1,9,55
5.04551381888613,2840,,Zilj,3,20,1000,139800
5.04551381888613,2840,,Zilj,3,20,1000,139800
5.04551381888613,2840,,Zilj,3,20,1000,139800
5.04551381888613,4349,,,3,1,10000,10000
5.04551381888613,4349,,,3,1,5962,6199
5.04551381888613,4349,,,3,1,9499,9999
5.04551381888613,4349,,,4,1,8962,8988
5.04551381888613,4349,,,4,1,6062,8000
5.04551381888613,4349,,,3,1,4562,5500
5.04551381888613,4349,,Gorguts,3,1,9590,
5.04551381888613,15497,845,,3,1,1280,1600
5.04551381888613,2632,1547,,3,1,1007,
5.04551381888613,2632,1547,,4,1,907,1000
5.04551381888613,2632,1547,,4,1,607,607
5.04551381888613,2632,1547,Rade,3,1,305,350
5.04551381888613,2632,1547,Druxxlock,3,1,607,850
5.04551381888613,2632,1547,Ozzieqq,4,1,907,
5.04551381888613,4567,1185,,3,1,1573,1999
5.04551381888613,4567,1185,,3,1,1473,1490
5.04551381888613,14559,,Grugsmash,3,1,418,900
5.04551381888613,14559,,Hrzn,3,1,499,520
5.04551381888613,14559,,,3,1,418,1000
5.04551381888613,14559,,,3,1,1186,1249
5.04551381888613,14559,,,3,1,818,900
5.04551381888613,14559,,,4,1,599,599
5.04551381888613,3012,,,4,1,500,
5.04551381888613,3012,,,2,1,400,450
5.04551381888613,3012,,,4,1,236,249
5.04551381888613,3012,,,3,1,400,500
5.04551381888613,3012,,,2,1,235,248
5.04551381888613,11082,,,4,1,2500,3000
5.04551381888613,11082,,,2,1,4000,4400
5.04551381888613,11082,,,3,1,2900,3800
5.04551381888613,11082,,,3,1,4300,4300
5.04551381888613,11082,,,4,1,2500,3000
5.04551381888613,11082,,,4,1,2500,3000
5.04551381888613,11082,,,4,1,2500,3000
5.04551381888613,11082,,,4,1,2500,3000
5.04551381888613,11082,,,2,1,4000,4500
5.04551381888613,11082,,,4,1,2500,3000
5.04551381888613,11082,,,3,1,4300,4300
5.04551381888613,11082,,,4,1,2500,3000
5.04551381888613,11082,,,3,1,3562,3750
5.04551381888613,11082,,,4,1,2500,3000
5.04551381888613,11082,,,4,1,2500,3000
5.04551381888613,11082,,,2,1,4000,4400
5.04551381888613,11082,,,3,1,2900,3800
5.04551381888613,11082,,,4,1,2500,3000
5.04551381888613,11082,,,3,1,2900,3800
5.04551381888613,11082,,,3,1,3000,4000
5.04551381888613,11082,,,2,1,4000,4500
5.04551381888613,11082,,,4,1,2755,2900
5.04551381888613,11082,,,1,6,18000,18000
5.04551381888613,11082,,,3,2,4940,5200
5.04551381888613,11082,,,3,1,5000,5000
5.04551381888613,11082,,,3,1,2900,2900
5.04551381888613,11082,,,3,1,2900,2900
5.04551381888613,11082,,,3,1,100,2899
5.04551381888613,11082,,,2,1,2185,2300
5.04551381888613,11082,,,3,1,2000,2300
5.04551381888613,11082,,Rofo,2,1,2280,2400
5.04551381888613,11082,,Oddies,3,2,5300,5400
5.04551381888613,11984,846,,2,1,10000,10000
5.04551381888613,15520,849,,4,1,2500,3500
5.04551381888613,14123,755,,2,1,1030,
5.04551381888613,15484,,,3,1,380,400
5.04551381888613,15484,,,4,1,102,103
5.04551381888613,3485,,Bainebldhoof,3,1,11942,15000
5.04551381888613,3485,,Bainebldhoof,3,1,11942,15000
5.04551381888613,3485,,Bainebldhoof,3,1,11942,15000
5.04551381888613,3485,,Bainebldhoof,3,1,11942,15000
5.04551381888613,3199,596,,2,1,4500,4800
5.04551381888613,3042,,,4,1,16865,20000
5.04551381888613,3042,,,3,1,6865,12000
5.04551381888613,3042,,,2,1,11210,11800
5.04551381888613,8178,1180,,4,1,3672,3672
5.04551381888613,8178,1180,,1,1,1900,2000
5.04551381888613,14162,2032,,3,1,2280,2400
5.04551381888613,12984,,,3,1,10500,20000
5.04551381888613,12984,,,3,1,18500,19000
5.04551381888613,4369,,,3,1,4068,4100
5.04551381888613,4369,,,3,1,6900,7000
5.04551381888613,4369,,,1,1,2068,3699
5.04551381888613,4369,,,1,1,2068,3699
5.04551381888613,4369,,,1,1,1700,3800
5.04551381888613,4369,,,1,1,1700,3800
5.04551381888613,4369,,,1,1,1700,3800
5.04551381888613,4369,,,1,1,1700,3800
5.04551381888613,4369,,,1,1,1700,3800
5.04551381888613,4369,,,1,1,1700,3800
5.04551381888613,4369,,,1,1,1700,3800
5.04551381888613,4369,,,1,1,1700,3800
5.04551381888613,4369,,,1,1,1700,3800
5.04551381888613,4369,,,1,1,1700,3800
5.04551381888613,4369,,,1,1,1700,3800
5.04551381888613,4369,,,1,1,1700,3800
5.04551381888613,4369,,,1,1,1700,3800
5.04551381888613,4369,,,1,1,1700,3800
5.04551381888613,4369,,,1,1,1700,3800
5.04551381888613,4369,,,1,1,1700,3800
5.04551381888613,4369,,,1,1,1700,3800
5.04551381888613,4369,,,1,1,1700,3800
5.04551381888613,4369,,,1,1,1700,3800
5.04551381888613,4369,,,1,1,1700,3800
5.04551381888613,4369,,,1,1,1700,3800
5.04551381888613,4369,,,1,1,1700,3800
5.04551381888613,4369,,,1,1,1700,3800
5.04551381888613,4369,,,1,1,1700,3800
5.04551381888613,4369,,,3,1,1700,3800
5.04551381888613,4369,,,3,1,1700,3800
5.04551381888613,4369,,,3,1,1700,3800
5.04551381888613,4369,,,3,1,1700,3800
5.04551381888613,4369,,,3,1,1700,3800
5.04551381888613,4369,,,3,1,1700,3800
5.04551381888613,4369,,,3,1,1700,3800
5.04551381888613,4369,,,3,1,1700,3800
5.04551381888613,4369,,,3,1,1700,3800
5.04551381888613,4369,,,3,1,1700,3800
5.04551381888613,4369,,,3,1,1700,3800
5.04551381888613,4369,,,3,1,1700,3800
5.04551381888613,4369,,,3,1,1700,3800
5.04551381888613,4369,,,3,1,1700,3800
5.04551381888613,4369,,,3,1,1700,3800
5.04551381888613,4369,,,3,1,1700,3800
5.04551381888613,4369,,,3,1,1700,3800
5.04551381888613,4369,,,3,1,3420,3600
5.04551381888613,4369,,,3,1,3420,3600
5.04551381888613,4369,,,3,1,3420,3600
5.04551381888613,4369,,,3,1,3420,3600
5.04551381888613,4369,,,3,1,3420,3600
5.04551381888613,4369,,,3,1,3420,3600
5.04551381888613,4369,,,3,1,3420,3600
5.04551381888613,4369,,,3,1,3420,3600
5.04551381888613,4369,,,3,1,3420,3600
5.04551381888613,4369,,,3,1,3420,3600
5.04551381888613,4369,,,3,1,3420,3600
5.04551381888613,4369,,,3,1,3420,3600
5.04551381888613,4369,,,3,1,3420,3600
5.04551381888613,4369,,,3,1,3420,3600
5.04551381888613,4369,,,3,1,3420,3600
5.04551381888613,4369,,,3,1,3420,3600
5.04551381888613,4369,,,3,1,3420,3600
5.04551381888613,4369,,,3,1,3420,3600
5.04551381888613,4369,,,3,1,1700,3800
5.04551381888613,4369,,,4,1,1768,3788
5.04551381888613,4369,,,4,1,1768,3788
5.04551381888613,4369,,,4,1,1768,3788
5.04551381888613,4369,,,4,1,1768,3788
5.04551381888613,4369,,,4,1,1768,3788
5.04551381888613,4369,,,4,1,1768,3788
5.04551381888613,4369,,,4,1,1768,3788
5.04551381888613,4369,,,4,1,1768,3788
5.04551381888613,4369,,,3,1,1768,3500
5.04551381888613,4369,,,3,1,1768,3500
5.04551381888613,4369,,,1,1,1700,1700
5.04551381888613,4369,,,3,1,2068,3650
5.04551381888613,4369,,,1,1,1700,1700
5.04551381888613,4369,,Stinkyratkum,3,1,1700,1800
5.04551381888613,11994,2109,,4,1,1968,4000
5.04551381888613,159,,,3,4,2000,2015
5.04551381888613,159,,,3,2,950,1000
5.04551381888613,159,,,4,1,474,499
5.04551381888613,159,,,4,1,474,499
5.04551381888613,159,,,4,1,200,400
5.04551381888613,15529,857,,4,1,3730,4500
5.04551381888613,11152,,Decayed,3,1,3325,4500
5.04551381888613,14109,1014,,4,1,2500,2500
5.04551381888613,12203,,,3,1,1600,1999
5.04551381888613,12203,,,4,1,1998,1998
5.04551381888613,6562,1954,,3,1,762,762
5.04551381888613,15485,1182,,3,1,516,600
5.04551381888613,15485,1182,,4,1,565,595
5.04551381888613,15485,1182,Mageboi,1,1,5016,30000
5.04551381888613,10406,217,,3,1,22964,38900
5.04551381888613,3196,1185,,4,1,1565,1999
5.04551381888613,3196,1185,,3,1,1400,1500
5.04551381888613,3196,1185,Enoh,4,1,2200,
5.04551381888613,6554,757,,4,1,343,1000
5.04551381888613,12978,,,3,1,20000,30000
5.04551381888613,12978,,,4,1,20000,29999
5.04551381888613,12978,,,2,1,12501,14500
5.04551381888613,12978,,,2,1,10000,10000
5.04551381888613,4564,22,Bosshog,3,1,915,1200
5.04551381888613,4564,22,,3,1,915,1100
5.04551381888613,4564,22,,4,1,98,150
5.04551381888613,15501,1181,,4,1,1030,1085
5.04551381888613,10940,,,3,1,161,170
5.04551381888613,10940,,,3,5,590,625
5.04551381888613,10940,,,3,5,600,600
5.04551381888613,10940,,,3,1,161,170
5.04551381888613,10940,,,3,5,590,625
5.04551381888613,10940,,,2,9,4644,4896
5.04551381888613,10940,,,3,1,161,170
5.04551381888613,10940,,,1,1,200,300
5.04551381888613,10940,,,4,20,2499,2999
5.04551381888613,10940,,,3,1,161,170
5.04551381888613,10940,,,3,1,161,170
5.04551381888613,10940,,,4,20,2399,2799
5.04551381888613,10940,,,1,1,200,300
5.04551381888613,10940,,,4,20,2499,2999
5.04551381888613,10940,,,1,1,200,300
5.04551381888613,10940,,,1,1,200,300
5.04551381888613,10940,,,3,1,161,170
5.04551381888613,10940,,,3,1,161,170
5.04551381888613,10940,,,1,1,200,300
5.04551381888613,10940,,,3,1,161,170
5.04551381888613,10940,,,1,1,200,300
5.04551381888613,10940,,,3,1,161,170
5.04551381888613,10940,,,3,1,161,170
5.04551381888613,10940,,,1,20,3499,3499
5.04551381888613,10940,,,1,1,200,300
5.04551381888613,10940,,,3,1,161,170
5.04551381888613,10940,,,1,1,200,300
5.04551381888613,10940,,,4,20,2499,2999
5.04551381888613,10940,,,4,1,100,106
5.04551381888613,10940,,,4,1,100,106
5.04551381888613,10940,,,4,1,100,107
5.04551381888613,10940,,,4,20,2000,3200
5.04551381888613,10940,,,4,20,2000,2500
5.04551381888613,10940,,,4,20,2000,2500
5.04551381888613,10940,,,4,20,2500,2500
5.04551381888613,10940,,,4,9,1000,1000
5.04551381888613,10940,,,3,20,2050,2050
5.04551381888613,10940,,,4,16,1000,2000
5.04551381888613,10940,,,3,20,2050,2050
5.04551381888613,10940,,,3,20,2050,2050
5.04551381888613,10940,,,3,20,2050,2050
5.04551381888613,10940,,,4,5,480,510
5.04551381888613,10940,,,4,5,480,510
5.04551381888613,10940,,,4,5,480,510
5.04551381888613,10940,,,3,1,100,169
5.04551381888613,10940,,,3,1,100,169
5.04551381888613,10940,,,3,1,100,169
5.04551381888613,10940,,,3,1,100,169
5.04551381888613,10940,,,3,1,100,169
5.04551381888613,10940,,,3,1,100,169
5.04551381888613,10940,,,3,1,100,169
5.04551381888613,10940,,,3,1,100,169
5.04551381888613,10940,,,3,1,100,169
5.04551381888613,10940,,,3,1,100,169
5.04551381888613,10940,,,3,1,100,169
5.04551381888613,10940,,,3,1,100,169
5.04551381888613,10940,,,3,1,100,169
5.04551381888613,10940,,,3,1,100,169
5.04551381888613,10940,,,3,1,100,169
5.04551381888613,10940,,,3,1,100,169
5.04551381888613,10940,,,3,1,100,169
5.04551381888613,10940,,,3,1,100,169
5.04551381888613,10940,,,3,1,100,169
5.04551381888613,10940,,,3,1,100,169
5.04551381888613,10940,,,3,1,100,169
5.04551381888613,10940,,,3,1,100,169
5.04551381888613,10940,,,3,1,100,169
5.04551381888613,10940,,,3,1,100,169
5.04551381888613,10940,,,3,1,100,169
5.04551381888613,10940,,,3,1,100,169
5.04551381888613,10940,,,3,1,100,169
5.04551381888613,10940,,,3,16,1600,1600
5.04551381888613,10940,,,3,9,504,537
5.04551381888613,10940,,,2,8,440,464
5.04551381888613,10940,,Brennus,4,2,200,200
5.04551381888613,10940,,Brennus,4,2,200,200
5.04551381888613,10940,,Brennus,4,2,200,200
5.04551381888613,10940,,Brennus,4,2,200,200
5.04551381888613,10940,,Brennus,4,2,200,200
5.04551381888613,10940,,Brennus,4,3,300,300
5.04551381888613,10940,,Anstra,4,14,1554,1638
5.04551381888613,10940,,Litho,4,14,1540,1624
5.04551381888613,15495,1179,,2,1,330,
5.04551381888613,15495,1179,,3,1,230,300
5.04551381888613,14197,762,,3,1,2500,3500
5.04551381888613,14748,,,3,1,4025,4500
5.04551381888613,14748,,,3,1,2325,4500
5.04551381888613,14748,,,3,1,2325,5000
5.04551381888613,15284,,,4,1,4000,4000
5.04551381888613,15284,,,3,1,29058,30000
5.04551381888613,15284,,,3,1,5058,5500
5.04551381888613,3193,677,Hornyhealz,3,1,4940,5200
5.04551381888613,9783,848,,2,1,2716,2900
5.04551381888613,4562,24,,2,1,854,899
5.04551381888613,14183,857,,2,1,14250,15000
5.04551381888613,15222,1839,,3,1,2028,3000
5.04551381888613,15222,1839,Trixx,4,1,4999,4999
5.04551381888613,14161,2029,,3,1,1000,1000
5.04551381888613,8178,1097,,3,1,100,100
5.04551381888613,9747,1877,,3,1,340,400
5.04551381888613,11128,,,3,1,8550,9000
5.04551381888613,11128,,,4,1,8075,8500
5.04551381888613,11128,,,4,1,8075,8500
5.04551381888613,11128,,,4,1,8075,8500
5.04551381888613,11128,,,4,1,5499,7999
5.04551381888613,11128,,,4,1,5499,7999
5.04551381888613,11128,,,4,1,5499,7999
5.04551381888613,11128,,,4,1,5499,7999
5.04551381888613,4562,1012,,3,1,447,700
5.04551381888613,4562,1012,Shroombull,3,1,447,500
5.04551381888613,15248,1552,,3,1,2850,3000
5.04551381888613,3107,,,4,200,524,999
5.04551381888613,11995,1101,,3,1,7471,7500
5.04551381888613,4999,,,4,1,11210,11800
5.04551381888613,4999,,Mojo,3,1,9078,12000
5.04551381888613,15304,112,,4,1,1420,1495
5.04551381888613,15018:15>151,,,3,1,6059,9000
5.04551381888613,14174,845,,4,1,1500,2000
5.04551381888613,15298,1009,,3,1,1420,1495
5.04551381888613,15298,1009,,4,1,1057,1300
5.04551381888613,15298,1009,Caliber,2,1,999,1000
5.04551381888613,15347,174,,3,1,2032,3000
5.04551381888613,3196,504,,1,1,16524,16524
5.04551381888613,15510,1014,,3,1,665,700
5.04551381888613,15526,96,,3,1,1256,1500
5.04551381888613,4562,1180,,3,1,946,988
5.04551381888613,2985,,Wellsy,1,1,1000,1500
5.04551381888613,14097,28,,2,1,354,500
5.04551381888613,14097,28,,3,1,378,398
5.04551381888613,14097,28,,3,1,377,397
5.04551381888613,14097,28,Healarybuff,4,1,300,350
5.04551381888613,4566,502,,1,1,846,899
5.04551381888613,4566,502,,3,1,846,900
5.04551381888613,4566,502,,3,1,755,795
5.04551381888613,4566,502,,3,1,646,700
5.04551381888613,14123,1010,,3,1,570,600
5.04551381888613,15532,115,,3,1,1416,2500
5.04551381888613,4575,2032,,3,1,2030,2040
5.04551381888613,6382,,,2,1,4284,4500
5.04551381888613,6382,,,3,1,2300,2300
5.04551381888613,6382,,,3,1,1584,2100
5.04551381888613,6382,,Parabol,3,1,2084,2500
5.04551381888613,783,,,3,10,1000,1500
5.04551381888613,783,,,1,1,600,600
5.04551381888613,783,,,3,2,150,300
5.04551381888613,783,,,3,6,800,900
5.04551381888613,783,,,4,4,300,600
5.04551381888613,783,,,3,1,125,132
5.04551381888613,783,,,4,10,1000,1500
5.04551381888613,783,,,4,4,300,
5.04551381888613,783,,,4,4,2400,2400
5.04551381888613,783,,,4,2,1200,1200
5.04551381888613,783,,,4,4,2400,2400
5.04551381888613,783,,,3,10,5050,5500
5.04551381888613,783,,,3,10,5050,5500
5.04551381888613,783,,,3,2,850,900
5.04551381888613,783,,,3,2,50,
5.04551381888613,783,,,3,5,675,700
5.04551381888613,783,,,4,2,150,200
5.04551381888613,783,,,3,5,2075,2800
5.04551381888613,783,,,2,10,1280,1350
5.04551381888613,783,,,2,4,480,540
5.04551381888613,783,,,3,1,99,99
5.04551381888613,783,,,4,6,570,600
5.04551381888613,783,,,4,10,800,1200
5.04551381888613,783,,,3,10,1150,1155
5.04551381888613,783,,,3,1,400,500
5.04551381888613,783,,,3,1,400,500
5.04551381888613,783,,,3,1,400,500
5.04551381888613,783,,,3,1,400,500
5.04551381888613,783,,,3,1,50,98
5.04551381888613,15010,584,Rockem,3,1,244,465
5.04551381888613,9778,587,,3,1,1410,1900
5.04551381888613,15017,248,,3,1,1500,2300
5.04551381888613,15017,248,,4,1,2299,2299
5.04551381888613,2059,,,3,1,101294,120000
5.04551381888613,2059,,,4,1,301294,350000
5.04551381888613,2059,,,4,1,30000,40000
5.04551381888613,2059,,,4,1,50000,55000
5.04551381888613,2059,,,3,1,39000,39000
5.04551381888613,2059,,,3,1,31294,39900
5.04551381888613,4408,,,2,1,243,
5.04551381888613,4408,,,3,1,243,
5.04551381888613,4408,,,4,1,9500,10000
5.04551381888613,4408,,,3,1,9943,20000
5.04551381888613,4408,,,3,1,9399,9499
5.04551381888613,4408,,,3,1,243,
5.04551381888613,4408,,Visc,4,1,8930,9400
5.04551381888613,4408,,Durbles,3,1,4000,8000
5.04551381888613,6567,1023,,3,1,2611,3901
5.04551381888613,15127,184,,2,1,3800,4000
5.04551381888613,6550,23,,3,1,475,500
5.04551381888613,15222,2029,,4,1,1500,2500
5.04551381888613,3192,842,,3,1,850,895
5.04551381888613,3192,842,,4,1,642,796
5.04551381888613,15488,677,,3,1,4550,6000
5.04551381888613,9788,1182,,3,1,998,998
5.04551381888613,9788,1182,,2,1,945,995
5.04551381888613,9788,1182,,3,1,855,900
5.04551381888613,6289,,,3,20,500,950
5.04551381888613,6289,,,3,11,800,900
5.04551381888613,6289,,,3,6,100,200
5.04551381888613,6289,,,3,20,1800,1800
5.04551381888613,6289,,,3,20,1800,1800
5.04551381888613,6289,,,3,20,700,920
5.04551381888613,6289,,,4,8,249,269
5.04551381888613,6289,,,4,20,600,898
5.04551381888613,6289,,,4,20,600,898
5.04551381888613,6289,,,4,20,600,898
5.04551381888613,6289,,,4,4,100,100
5.04551381888613,6289,,,4,20,500,1000
5.04551381888613,6289,,,4,20,500,1000
5.04551381888613,6289,,,4,20,500,1000
5.04551381888613,6289,,,3,20,400,900
5.04551381888613,6289,,,3,20,400,900
5.04551381888613,6289,,,3,20,400,900
5.04551381888613,6289,,,3,20,360,380
5.04551381888613,6289,,,3,20,360,380
5.04551381888613,6289,,,3,20,360,380
5.04551381888613,6289,,,3,20,360,380
5.04551381888613,6289,,,4,3,45,48
5.04551381888613,6289,,,3,7,98,105
5.04551381888613,6289,,,3,6,78,84
5.04551381888613,6289,,,3,20,300,375
5.04551381888613,6289,,,3,20,300,375
5.04551381888613,6289,,Nealrm,4,11,132,143
5.04551381888613,6289,,Taseer,3,1,11,12
5.04551381888613,6289,,Taseer,3,1,11,12
5.04551381888613,6289,,Taseer,3,1,11,12
5.04551381888613,6289,,Taseer,3,1,11,12
5.04551381888613,6289,,Taseer,3,1,11,12
5.04551381888613,6289,,Taseer,3,1,11,12
5.04551381888613,6289,,Taseer,3,1,11,12
5.04551381888613,6289,,Taseer,3,1,11,12
5.04551381888613,6289,,Taseer,3,1,11,12
5.04551381888613,6289,,Taseer,3,1,11,12
5.04551381888613,6289,,Taseer,3,1,11,12
5.04551381888613,6289,,Taseer,3,1,11,12
5.04551381888613,6289,,Boangry,4,20,2000,2000
5.04551381888613,6289,,Tillarg,3,5,499,499
5.04551381888613,6289,,Tillarg,3,3,299,299
5.04551381888613,6289,,Oryx,4,20,500,950
5.04551381888613,6289,,Oryx,4,20,500,950
5.04551381888613,6289,,Oryx,4,20,500,950
5.04551381888613,6289,,Oryx,4,20,500,950
5.04551381888613,6289,,Oryx,4,20,500,950
5.04551381888613,6289,,Oryx,4,20,500,950
5.04551381888613,2073,15,,3,1,799,
5.04551381888613,2073,15,,3,1,813,1000
5.04551381888613,2073,15,,3,1,1113,1113
5.04551381888613,2073,15,,3,1,1113,1600
5.04551381888613,3283,,,3,1,342,355
5.04551381888613,3283,,,3,1,854,899
5.04551381888613,3283,,,2,1,331,349
5.04551381888613,3283,,,4,1,330,345
5.04551381888613,3283,,,1,1,323,341
5.04551381888613,3283,,,2,1,350,450
5.04551381888613,3283,,,4,1,323,340
5.04551381888613,3283,,,3,1,442,445
5.04551381888613,3283,,Jellimeat,2,1,400,900
5.04551381888613,3283,,Zilj,3,1,242,330
5.04551381888613,6540,113,,3,1,950,1000
5.04551381888613,3196,675,,2,1,1565,1700
5.04551381888613,3196,675,,3,1,2065,2077
5.04551381888613,15223,585,,3,1,5000,10000
5.04551381888613,15223,585,,3,1,4999,
5.04551381888613,15248,1103,,3,1,3030,3333
5.04551381888613,15331,2030,,3,1,2500,5000
5.04551381888613,15307,587,,4,1,1022,1300
5.04551381888613,15307,587,,4,1,1130,1190
5.04551381888613,15307,587,,2,1,1125,1185
5.04551381888613,7676,,,3,1,2000,2500
5.04551381888613,7676,,,3,1,2000,2500
5.04551381888613,7676,,,3,1,2000,2500
5.04551381888613,7676,,,3,1,2000,2500
5.04551381888613,7676,,,3,1,2000,2500
